收款商户号,支付记录编号,支付时间,支付金额,收入金额,通道号,银行支付记录编号,成功日期,清算勾兑日期,内扣手续费,外扣手续费,对账类型,记录生成日期,
20121114018,20130326131853,2013/3/26 22:13:30,5000,29.8,105,,2013/3/26 22:13:38,2013/3/26 0:00:00,,,1,2013/3/27 9:42:19,
20121114018,20130326131780,2013/3/26 18:06:06,4500,26.82,105,,2013/3/26 18:06:13,2013/3/26 0:00:00,,,1,2013/3/27 9:42:19,
20121114018,20130326131610,2013/3/26 14:30:09,2000,11.92,105,,2013/3/26 14:30:16,2013/3/26 0:00:00,,,1,2013/3/27 9:42:19,
20121114018,20130326131602,2013/3/26 14:23:00,20000,119.2,105,,2013/3/26 14:23:07,2013/3/26 0:00:00,,,1,2013/3/27 9:42:19,
20121114018,20130326131591,2013/3/26 14:17:59,500,2.98,105,,2013/3/26 14:18:06,2013/3/26 0:00:00,,,1,2013/3/27 9:42:19,
20121114018,20130326131581,2013/3/26 14:11:23,10036.1,59.815156,105,,2013/3/26 14:11:30,2013/3/26 0:00:00,,,1,2013/3/27 9:42:19,
20121114018,20130326131444,2013/3/26 11:16:44,4000,23.84,105,,2013/3/26 11:16:51,2013/3/26 0:00:00,,,1,2013/3/27 9:42:19,
20121114018,20130326131428,2013/3/26 11:00:22,5000,29.8,105,,2013/3/26 11:00:29,2013/3/26 0:00:00,,,1,2013/3/27 9:42:19,
20121114018,20130326131425,2013/3/26 10:54:15,50000,298,105,,2013/3/26 10:54:22,2013/3/26 0:00:00,,,1,2013/3/27 9:42:19,
20121114018,20130326131403,2013/3/26 10:31:47,49500,295.02,105,,2013/3/26 10:31:54,2013/3/26 0:00:00,,,1,2013/3/27 9:42:19,
20121114018,20130326131335,2013/3/26 9:43:37,100,0.596,105,,2013/3/26 9:43:44,2013/3/26 0:00:00,,,1,2013/3/27 9:42:19,
